Company Name,Company Description,Logo Path,Original Link,Country,Founded,Industry,Sector,Employees,CEO,Address,Phone,Website,Ticker Symbol,Exchange,Fiscal Year,Reporting Currency,CIK Code,CUSIP Number,ISIN Number,SIC Code,IPO Date,Stock Type,Employer ID,IPO Price,Share Class
"TG Therapeutics, Inc.","TG Therapeutics, Inc., a commercial stage biopharmaceutical company, focuses on the acquisition, development, and commercialization of novel treatments for B-cell mediated diseases in the United States and internationally.
It provides BRIUMVI, an anti-CD20 monoclonal antibody for the treatment of adult patients with relapsing forms of multiple sclerosis (RMS), including clinically isolated syndrome, relapsing-remitting disease, and active secondary progressive disease in adults.
The company’s development pipeline comprises Umbralisib, an oral inhibitor of PI3K-delta inhibitor for the treatment of adult patients with relapsed or refractory marginal zone lymphoma and follicular lymphoma; TG-1701 is an orally available and covalently bound Bruton’s tyrosine kinase (BTK) inhibitor that exhibits selectivity to BTK in vitro kinase screening; and TG-1801, a bispecific CD47 and CD19 antibody.
Its research pipeline includes various investigational medicines. The company has license agreements with LFB Biotechnologies S.A.S; GTC Biotherapeutics; LFB/GTC LLC; Ildong Pharmaceutical Co. Ltd.; Rhizen Pharmaceuticals, S A.
for the development and commercialization of umbralisib; Jiangsu Hengrui Medicine Co.; and Novimmune SA, as well as collaboration agreement with Checkpoint Therapeutics, Inc. for the development and commercialization of anti-PD-L1 and anti-GITR antibody research programs in the field of hematological malignancies.
TG Therapeutics, Inc. was incorporated in 1993 and is based in Morrisville, North Carolina.","Data/company_logos_stock_analysis\TG_Therapeutics,_Inc._logo.svg",https://stockanalysis.com/stocks/tgtx/,United States,1993,Biotechnology,Healthcare,264,Michael Weiss,"3020 Carrington Mill Blvd., Suite 475
Morrisville, North Carolina 27560
United States",212 554 4484,tgtherapeutics.com,TGTX,NASDAQ,January - December,USD,0001001316,88322Q108,US88322Q1085,2834,"Dec 14, 1995",Common Stock,36-3898269,,
"Axsome Therapeutics, Inc.","Axsome Therapeutics, Inc., a biopharmaceutical company, engages in the development of novel therapies for central nervous system (CNS) disorders in the United States.
The company’s commercial product portfolio includes Auvelity (dextromethorphan-bupropion), a N-methyl-D-aspartate receptor antagonist with multimodal activity indicated for the treatment of major depressive disorder; and Sunosi (solriamfetol), a medication indicated to the treatment of excessive daytime sleepiness in patients with narcolepsy or obstructive sleep apnea.
It is also developing AXS-05, which is in Phase III clinical trial to treat Alzheimer's disease agitation, as well as that has completed phase II clinical trial for the treatment of smoking cessation; AXS-07, an investigational medicine that has completed Phase III trials for the acute treatment of migraine; AXS-12, an investigational medicine, which is in Phase III trial to treat narcolepsy; AXS-14, a selective and potent norepinephrine reuptake inhibitor that has completed Phase III trial for the treatment of fibromyalgia and other conditions; and solriamfetol, a dual-acting dopamine and norepinephrine reuptake inhibitor, which has completed a Phase 2 trial for treating attention-deficit/hyperactivity disorder, and is in phase 2 major depressive, binge eating, and shift work disorder.
Axsome Therapeutics, Inc. has a research collaboration agreement with Duke University for evaluating AXS-05 in smoking cessation.
The company was incorporated in 2012 and is based in New York, New York.","Data/company_logos_stock_analysis\Axsome_Therapeutics,_Inc._logo.svg",https://stockanalysis.com/stocks/axsm/,United States,2012,Biotechnology,Healthcare,545,Herriot Tabuteau,"One World Trade Center, 22nd Floor
New York, New York 10007
United States",212 332 3241,axsome.com,AXSM,NASDAQ,January - December,USD,0001579428,05464T104,US05464T1043,2834,"Nov 19, 2015",Common Stock,45-4241907,,
Scholar Rock Holding Corporation,"Scholar Rock Holding Corporation, a biopharmaceutical company, focuses on the discovery, development, and delivery of medicines for the treatment of serious diseases in which signaling by protein growth factors plays a fundamental role.
The company develops Apitegromab, an inhibitor of the activation of myostatin that is in Phase 3 clinical trial for the treatment of spinal muscular atrophy; and SRK-181, which has completed Phase 1 clinical trials for the treatment of cancers that are resistant to checkpoint inhibitor therapies, such as anti-PD-1 or anti-PD-L1 antibody therapies.
It is developing a pipeline of product candidates to deliver novel therapies to treat a range of serious diseases, including neuromuscular disorders, cardiometabolic disorders, cancer, fibrosis, and iron-restricted anemia.
Scholar Rock Holding Corporation was founded in 2012 and is headquartered in Cambridge, Massachusetts.",Data/company_logos_stock_analysis\Scholar_Rock_Holding_Corporation_logo.svg,https://stockanalysis.com/stocks/srrk/,United States,2012,Biotechnology,Healthcare,150,Jay Backstrom,"301 Binney Street, 3rd Floor
Cambridge, Massachusetts 02142
United States",857 259 3860,scholarrock.com,SRRK,NASDAQ,January - December,USD,0001727196,80706P103,US80706P1030,2836,"May 24, 2018",Common Stock,82-3750435,,
"Crinetics Pharmaceuticals, Inc.","Crinetics Pharmaceuticals, Inc., a clinical-stage pharmaceutical company, focuses on the discovery, development, and commercialization of novel therapeutics for rare endocrine diseases and endocrine-related tumors.
The company’s lead product candidate is paltusotine, an oral selective nonpeptide somatostatin receptor type 2 agonist, which is in Phase 3 trial for the treatment of acromegaly; and Phase 2 trial for treating carcinoid syndrome associated with neuroendocrine tumors.
It is also developing CRN04894, an investigational oral nonpeptide product candidate to antagonize the adrenocorticotrophic hormone (ACTH) receptor that has completed a Phase 1 study for the treatment of diseases caused by excess ACTH, including congenital adrenal hyperplasia and Cushing’s disease.
In addition, the company is developing antagonists of the parathyroid hormone (PTH) receptor for the treatment of primary hyperparathyroidism and humoral hypercalcemia of malignancy, and other diseases of excess PTH; identified investigational orally available somatostatin receptor type 3 targeted nonpeptide agonists for the treatment of autosomal dominant polycystic kidney disease; and developing thyroid-stimulating hormone receptor antagonists for the treatment of graves’ disease and thyroid eye disease, as well as Oral GLP-1 and GIP nonpeptides for the treatment of diabetes and obesity.
Crinetics Pharmaceuticals, Inc. was incorporated in 2008 and is headquartered in San Diego, California.","Data/company_logos_stock_analysis\Crinetics_Pharmaceuticals,_Inc._logo.svg",https://stockanalysis.com/stocks/crnx/,United States,2008,Biotechnology,Healthcare,290,R. Struthers,"6055 Lusk Boulevard
San Diego, California 92121
United States",858 450 6464,crinetics.com,CRNX,NASDAQ,January - December,USD,0001658247,22663K107,US22663K1079,2834,"Jul 18, 2018",Common Stock,26-3744114,,
"Arcellx, Inc.","Arcellx, Inc., together with its subsidiary, engages in the development of various immunotherapies for patients with cancer and other incurable diseases in the United States.
The company’s lead ddCAR product candidate is anitocabtagene autoleucel, which is in phase 2 clinical trial for the treatment of patients with relapsed or refractory multiple myeloma (rrMM).
It also develops ACLX-001, a product candidate in Phase 1 clinical trials targeting BCMA to treat rrMM; and ACLX-002, which is in Phase 1 clinical trials that targets CD123 for treating relapsed or refractory acute myeloid leukemia (AML) and myelodysplastic syndrome (MDS).
In addition, the company’s preclinical product includes ACLX-003 for the treatment of AML and MDS. Further, it focuses on the development of product candidates for solid tumor programs.
It has a strategic alliance with Kite Pharma, Inc. to co-develop and co-commercialize anitocabtagene autoleucel.
The company was formerly known as Encarta Therapeutics, Inc. and changed its name to Arcellx, Inc. in January 2016.
Arcellx, Inc. was incorporated in 2014 and is headquartered in Redwood City, California.","Data/company_logos_stock_analysis\Arcellx,_Inc._logo.svg",https://stockanalysis.com/stocks/aclx/,United States,2015,Biotechnology,Healthcare,130,Rami Elghandour,"800 Bridge Parkway
Redwood City, California 94065
United States",240 327 0603,arcellx.com,ACLX,NASDAQ,January - December,USD,0001786205,03940C100,US03940C1009,2836,"Feb 4, 2022",,47-2855917,$15.00,
Verona Pharma plc,"Verona Pharma plc, a clinical stage biopharmaceutical company, focuses on development and commercialization of therapies for the treatment of respiratory diseases with unmet medical needs.
The company’s product candidate is ensifentrine, an inhaled and dual inhibitor of the phosphodiesterase (PDE) 3 and PDE4 enzymes that acts as both a bronchodilator and an anti-inflammatory agent in a single compound, which is in Phase 3 clinical trials for the treatment of chronic obstructive pulmonary disease, asthma, and cystic fibrosis.
It is developing ensifentrine in three formulations, including nebulizer, dry powder inhaler, and pressurized metered-dose inhaler.
Verona Pharma plc was incorporated in 2005 and is headquartered in London, the United Kingdom.",Data/company_logos_stock_analysis\Verona_Pharma_plc_logo.svg,https://stockanalysis.com/stocks/vrna/,United Kingdom,2005,Biotechnology,Healthcare,79,David Zaccardelli,"3 More London Riverside
London, SE1 2RE
United Kingdom",44 20 3283 4200,veronapharma.com,VRNA,NASDAQ,January - December,USD,0001657312,925050106,US9250501064,2834,"Apr 27, 2017",,,,
Prestige Consumer Healthcare Inc.,"Prestige Consumer Healthcare Inc., together with its subsidiaries, develops, manufactures, markets, distributes, and sells over the counter (OTC) health and personal care products in North America, Australia, and internationally.
The company operates in two segments, North American OTC Healthcare and International OTC Healthcare.
It offers analgesic powders under the BC and Goody's brand; diaper rash treatments and skin protectants for babies under the Boudreaux's Butt Paste brand name; sprays and lozenges to relieve sore throats and mouth pain under the Chloraseptic brand; eye care products that provide relief from redness and itchiness under the Clear Eyes brand name; at-home removal of common and plantar warts under the Compound W brand; and Debrox for ear wax removal.
The company also provides dental guards, floss picks, interdental brushes, dental repair and kits, and tongue cleaners under the DenTek brand; Dramamine for motion sickness relief; enemas and other laxative products under the Fleet brand name; Gaviscon for upset stomach; cough drops under the Luden's brand; Monistat for yeast infections in women; Nix for lice and parasite treatments; feminine care products, including washes, cloths, and sprays under the Summer's Eve brand; TheraTears for dry eyes; nasal saline sprays and washes under the Fess brand name; and Hydralyte for oral rehydration.
It sells its products through mass merchandisers; and drug, food, dollar, convenience, and club stores, as well as e-commerce channels.
The company was formerly known as Prestige Brands Holdings, Inc. and changed its name to Prestige Consumer Healthcare Inc. in August 2018.
Prestige Consumer Healthcare Inc. was founded in 1996 and is headquartered in Tarrytown, New York.",Data/company_logos_stock_analysis\Prestige_Consumer_Healthcare_Inc._logo.svg,https://stockanalysis.com/stocks/pbh/,United States,1996,Drug Manufacturers - Specialty & Generic,Healthcare,570,Ronald Lombardi,"660 White Plains Road, Suite 250
Tarrytown, New York 10591
United States",914 524 6800,prestigebrands.com,PBH,NYSE,April - March,USD,0001295947,74112D101,US74112D1019,2834,"Feb 10, 2005",Common Stock,20-1297589,,
"Rhythm Pharmaceuticals, Inc.","Rhythm Pharmaceuticals, Inc., a commercial-stage biopharmaceutical company, focuses on the rare neuroendocrine diseases.
The company’s lead product candidate is IMCIVREE (setmelanotide), a rare melanocortin-4 receptor for the treatment of pro-opiomelanocortin (POMC), proprotein convertase subtilisin/kexin type 1, leptin receptor (LEPR) deficiency obesity, and Bardet-Biedl and Alström syndrome.
It is in Phase 3 clinical trials for treating POMC or LEPR heterozygous deficiency obesities, steroid receptor coactivator 1 deficiency obesity, SH2B1 deficiency obesity, MC4 receptor deficiency obesity, and other MC4R disorders.
The company has licensing agreements with LG Chem, Ltd; Ipsen Pharma S.A.S; Camurus; RareStone Group Ltd.; joint research collaboration with Axovia Therapeutics for developing in bardet-biedl syndrome; and LG Chem, Ltd. The company was formerly known as Rhythm Metabolic, Inc. and changed its name to Rhythm Pharmaceuticals, Inc. in October 2015.
Rhythm Pharmaceuticals, Inc. was founded in 2008 and is headquartered in Boston, Massachusetts.","Data/company_logos_stock_analysis\Rhythm_Pharmaceuticals,_Inc._logo.svg",https://stockanalysis.com/stocks/rytm/,United States,2008,Biotechnology,Healthcare,226,David Meeker,"222 Berkeley Street, 12th Floor
Boston, Massachusetts 02116
United States",857 264 4280,rhythmtx.com,RYTM,NASDAQ,January - December,USD,0001649904,76243J105,US76243J1051,2834,"Oct 5, 2017",Common Stock,46-2159271,,
"Avidity Biosciences, Inc.","Avidity Biosciences, Inc., a biopharmaceutical company, engages in the delivery of RNA therapeutics.
It develops antibody oligonucleotide conjugates (AOC) that are designed to treat diseases previously untreatable with RNA therapeutics.
The company’s lead product candidate AOC 1001 for the treatment of myotonic dystrophy type 1, a rare monogenic muscle disease that is in phase 1/2 clinical trial.
Its other products in pipeline include AOC 1044 for the treatment of duchenne muscular dystrophy, which is under phase 1/2 clinical development trial; and AOC 1020 to treat facioscapulohumeral muscular dystrophy that is in phase 1/2 clinical trial.
The company is developing products for rare skeletal muscle and rare cardiac diseases. Avidity Biosciences, Inc. was incorporated in 2012 and is headquartered in San Diego, California.","Data/company_logos_stock_analysis\Avidity_Biosciences,_Inc._logo.svg",https://stockanalysis.com/stocks/rna/,United States,2012,Biotechnology,Healthcare,253,Sarah Boyce,"10578 Science Center Drive, Suite 125
San Diego, California 92121
United States",858 401 7900,aviditybiosciences.com,RNA,NASDAQ,January - December,USD,0001574111,05370A108,US05370A1088,2834,"Jun 12, 2020",Common Stock,,$18.00,
"Immunovant, Inc.","Immunovant, Inc., a clinical-stage biopharmaceutical company, develops monoclonal antibodies for the treatment of autoimmune diseases.
The company develops batoclimab, a novel fully human monoclonal antibody that target the neonatal fragment crystallizable receptor for the treatment of myasthenia gravis, thyroid eye disease, chronic inflammatory demyelinating polyneuropathy, Graves diseases, and warm autoimmune hemolytic anemia.
Immunovant, Inc. is based in New York, New York. Immunovant, Inc. is a subsidiary of Roivant Sciences Ltd.","Data/company_logos_stock_analysis\Immunovant,_Inc._logo.svg",https://stockanalysis.com/stocks/imvt/,United States,,Biotechnology,Healthcare,207,Peter Salzmann,"320 West 37th Street, 6th Floor
New York, New York 10018
United States",(917) 580-3099,immunovant.com,IMVT,NASDAQ,April - March,USD,0001764013,45258J102,US45258J1025,2836,,,83-2771572,,
Biohaven Ltd.,"Biohaven Ltd., together with its subsidiaries, focuses on discovering, developing, and commercializing therapies for immunology, neuroscience, and oncology worldwide.
The company’s pipeline products include Troriluzole, which is in Phase 3 clinical trial for the treatment of neurological and neuropsychiatric illnesses; BHV-5500 that blocks glutamate signaling mediated by post-synaptic NMDA receptors; Taldefgrobep Alfa, which is in Phase 3 clinical trial for the treatment of spinal muscular atrophy and obesity; BHV-7000, a candidate in Phase 2/3 clinical trials for the treatment of focal and generalized epilepsy, bipolar disorder, and major depressive disorder; BHV-2100 that is in Phase 1 clinical trials for the treatment of migraines and neuropathic pain; and BHV-8000, a product candidate in Phase 1 clinical trials for the treatment of early Alzheimer's and Parkinson’s disease, sclerosis, and amyloid-related imaging abnormalities.
It also offers BHV-1300, a product candidate in Phase 1 clinical trials to treat rheumatoid arthritis; BHV-1310 for the treatment of generalized myasthenia gravis and acute exacerbations or flares; BHV-1400 to treat IgA Nephropathy; and BHV-1600 for the treatment of dilated cardiomyopathy.
In addition, the company develops BHV-1100, a product candidate in Phase 1a/1b clinical trials for multiple myeloma patients; BHV-1510, a preclinical product that targets carcinomas; and BHV-1500 for Hodgkin’s lymphoma.
It has license, development, and commercialization agreements with Yale University, AstraZeneca, University of Connecticut, Artizan Biosciences Inc., Reliant Glycosciences LLC, Katholieke Universiteit Leuven, BMS, and Highlightll Pharmaceutical Co. Ltd. The company was formerly known as Biohaven Research Ltd and changed its name to Biohaven Ltd. in September 2022.
Biohaven Ltd. was incorporated in 2022 and is headquartered in New Haven, Connecticut. Biohaven Ltd. was formerly a subsidiary of Biohaven Pharmaceutical Holding Company Ltd.",Data/company_logos_stock_analysis\Biohaven_Ltd._logo.svg,https://stockanalysis.com/stocks/bhvn/,United States,2013,Biotechnology,Healthcare,239,Vladimir Coric,"215 Church Street
New Haven, Connecticut 06510
United States",203 404 0410,biohaven.com,BHVN,NYSE,January - December,USD,0001935979,G11196105,VGG1110E1079,2834,"May 4, 2017",,,,
"Apellis Pharmaceuticals, Inc.","Apellis Pharmaceuticals, Inc., a commercial-stage biopharmaceutical company, focuses on the discovery, development, and commercialization of therapeutic compounds through the inhibition of the complement system for autoimmune and inflammatory diseases.
It offers EMPAVELI for the treatment of paroxysmal nocturnal hemoglobinuria, C3 glomerulopathy and immune complex membranoproliferative glomerulonephritis, and hematopoietic stem cell transplantation-associated thrombotic microangiopathy; and SYFOVRE for treating geographic atrophy secondary to age-related macular degeneration and geographic atrophy (GA).
The company also develops APL-3007, a small interfering RNA, or siRNA, which is in a Phase 1 clinical trial, as well as an oral complement inhibitor that is in preclinical development.
It has a collaboration and license agreement with Swedish Orphan Biovitrum AB (publ) for development and commercialization of pegcetacoplan; and a collaboration with Beam Therapeutics Inc. focused on the use of Beam’s base editing technology to discover new treatments for complement-driven diseases.
The company was incorporated in 2009 and is based in Waltham, Massachusetts.","Data/company_logos_stock_analysis\Apellis_Pharmaceuticals,_Inc._logo.svg",https://stockanalysis.com/stocks/apls/,United States,2009,Biotechnology,Healthcare,706,Cedric Francois,"100 Fifth Avenue
Waltham, Massachusetts 02451
United States",617 977 5700,apellis.com,APLS,NASDAQ,January - December,USD,0001492422,03753U106,US03753U1060,2834,"Nov 9, 2017",Common Stock,27-1537290,,
"PTC Therapeutics, Inc.","PTC Therapeutics, Inc., a biopharmaceutical company, focuses on the discovery, development, and commercialization of medicines to patients with rare disorders in the United States and internationally.
The company offers Translarna and Emflaza for the treatment of Duchenne muscular dystrophy; Upstaza to treat aromatic l-amino acid decarboxylas (AADC) deficiency, a central nervous system disorder; Tegsedi and Waylivra for the treatment of rare diseases; and Evrysdi to treat spinal muscular atrophy (SMA) in adults and children.
Its development pipeline products include Sepiapterin for the treatment of phenylketonuria; PTC518 splicing platform, which is being developed for the treatment of Huntington’s disease; and ferroptosis and inflammation platforms, including vatiquinone to treat Friedreich ataxia and utreloxastat for the treatment of amyotrophic lateral sclerosis.
The company distributes its products through third-party distributors. It has collaborations with F.
Hoffman-La Roche Ltd, Hoffman-La Roche Inc., the SMA Foundation, National Taiwan University, Akcea Therapeutics, Inc., and Shiratori Pharmaceutical Co., Ltd. The company has license and collaboration agreement with Novartis Pharmaceuticals Corporation to develop PTC518 Huntington's disease program.
PTC Therapeutics, Inc. was incorporated in 1998 and is headquartered in South Plainfield, New Jersey.","Data/company_logos_stock_analysis\PTC_Therapeutics,_Inc._logo.svg",https://stockanalysis.com/stocks/ptct/,United States,1998,Biotechnology,Healthcare,"1,055",Matthew Klein,"100 Corporate Court
South Plainfield, New Jersey 07080
United States",908 222 7000,ptcbio.com,PTCT,NASDAQ,January - December,USD,0001070081,69366J200,US69366J2006,2834,"Jun 20, 2013",Common Stock,04-3416587,,
Perrigo Company plc,"Perrigo Company plc provides over-the-counter health and wellness solutions to enhance individual well-being in the United States, Europe, and internationally.
It operates through Consumer Self-Care Americas and Consumer Self-Care International segments. The company develops, manufactures, markets, and distributes self-care consumer products, such as upper respiratory products, including cough suppressants, expectorants, and sinus and allergy relief; nutrition products consisting of infant formulas and nutritional beverages; digestive health products, including antacids, anti-diarrheal, and anti-heartburn; pain and sleep-aids products comprising pain relievers and fever reducers; and oral care products, which include toothbrushes, toothbrush replacement heads, floss, flossers, whitening products, and toothbrush covers.
It also offers healthy lifestyle products, such as smoking cessation, well-being, and weight management products; skin care products consisting of dermatological care, scar management, lice treatment, and other products for various skin conditions; women’s health products comprising feminine hygiene and contraceptives; vitamins, minerals, and supplements; rare diseases business; and other miscellaneous self-care products.
The company sells its products under the Compeed, Dr. Fresh, Firefly, Good Sense, Good Start, Mederma, Nasonex, Plackers, Prevacid24HR, REACH, Rembrandt, Steripod, Opill, Solpadeine, Coldrex, Physiomer, NiQuitin, ACO, ellaOne, Compeed Stops, XLS, Arterin, Davitamon, Apiserum, Abtei, and Nicorette brands.
It also offers contract manufacturing services. The company sells its products through retail drug, supermarket, and mass merchandise chains; e-commerce stores; wholesalers; pharmacies; drug and grocery retailers; and para-pharmacies.
The company was formerly known as Perrigo Company and changed its name to Perrigo Company plc in December 2013.
Perrigo Company plc was founded in 1887 and is headquartered in Dublin, Ireland.",Data/company_logos_stock_analysis\Perrigo_Company_plc_logo.svg,https://stockanalysis.com/stocks/prgo/,Ireland,1887,Drug Manufacturers - Specialty & Generic,Healthcare,"9,140",Patrick Lockwood-Taylor,"The Sharp Building, Hogan Place
Dublin, D02 TY74
Ireland",353 1 709 4000,perrigo.com,PRGO,NYSE,January - December,USD,0001585364,G97822103,IE00BGH1M568,2834,"Dec 16, 1991",,,,
CRISPR Therapeutics AG,"CRISPR Therapeutics AG, a gene editing company, focuses on developing gene-based medicines for serious human diseases using its Clustered Regularly Interspaced Short Palindromic Repeats (CRISPR)/CRISPR-associated protein 9 (Cas9) platform.
Its CRISPR/Cas9 is a gene editing technology that allows for precise directed changes to genomic DNA.
The company has a portfolio of therapeutic programs across a range of disease areas, including hemoglobinopathies, immune-oncology and autoimmune, in vivo, and type 1 diabetes.
The company’s lead product candidate is CASGEVY, an ex vivo CRISPR/Cas9 gene-edited cell therapy for treating patients suffering from transfusion-dependent beta-thalassemia, severe sickle cell disease, and hemoglobinopathies in which a patient’s hematopoietic stem and progenitor cells are edited to produce high levels of fetal hemoglobin in red blood cells.
It also develops CAR T cell therapies, including CTX112 targeting CD19 and CTX131 targeting CD70 for oncology and autoimmunune indications; CTX310 and CTX320, in vivo gene editing to address the cardiovascular disease by disrupting the validated targets angiopoietin-like protein 3 and lipoprotein; and VCTX211, an allogeneic, gene-edited, hypoimmune stem cell-derived product candidate for the treatment of T1D.
It has strategic partnerships with Vertex Pharmaceuticals Incorporated, ViaCyte, Inc., Nkarta, Inc., and Capsida Biotherapeutics.
CRISPR Therapeutics AG was incorporated in 2013 and is headquartered in Zug, Switzerland.",Data/company_logos_stock_analysis\CRISPR_Therapeutics_AG_logo.svg,https://stockanalysis.com/stocks/crsp/,Switzerland,2013,Biotechnology,Healthcare,407,Samarth Kulkarni,"Baarerstrasse 14
Zug, 6300
Switzerland",41 41 561 32 77,crisprtx.com,CRSP,NASDAQ,January - December,USD,0001674416,H17182108,CH0334081137,2836,"Oct 19, 2016",,47-3173478,,
"SpringWorks Therapeutics, Inc.","SpringWorks Therapeutics, Inc., a commercial-stage biopharmaceutical company, engages in the development and commercialization of medicines for underserved patient populations suffering from rare diseases and cancer.
Its lead product candidate is OGSIVEO (nirogacestat), an oral small molecule gamma secretase inhibitor that is in Phase III DeFi trial for the treatment of desmoid tumors; and Nirogacestat, is also in Phase 2 clinical development as a monotherapy for the treatment of ovarian granulosa cell tumors (GCT), a subtype of ovarian cancer.
The company is also involved in the development of mirdametinib, an oral small molecule MEK inhibitor that is in Phase 2b clinical trials for the treatment of neurofibromatosis type 1-associated plexiform neurofibromas (NF1-PN); mirdametinib + lifirafenib, a combination therapy that is in Phase 1b clinical trial in patients with advanced or refractory solid tumors; and mirdametinib in monotherapy and combination approaches to treat other genetically defined solid tumors, including Phase 1/2 clinical trial for the treatment of pediatric and young adult patients with low-grade gliomas.
In addition, it develops Brimarafenib (BGB-3245), an oral selective small molecule inhibitor of monomeric and dimeric forms of activating BRAF mutations.
The company has collaborations with BeiGene, Ltd. and GlaxoSmithKline LLC; and license agreements with Pfizer Inc. for nirogacestat and mirdametinib.
It also has a license agreement with Katholieke Universiteit Leuven and the Flanders Institute for Biotechnology for a portfolio of novel small molecule inhibitors of the TEA Domain; and Dana-Farber Cancer Institute for a portfolio of novel small molecule inhibitors of Epidermal Growth Factor Receptor.
The company was founded in 2017 and is headquartered in Stamford, Connecticut.","Data/company_logos_stock_analysis\SpringWorks_Therapeutics,_Inc._logo.svg",https://stockanalysis.com/stocks/swtx/,United States,2017,Biotechnology,Healthcare,305,Saqib Islam,"100 Washington Boulevard
Stamford, Connecticut 06902
United States",203 883 9490,springworkstx.com,SWTX,NASDAQ,January - December,USD,0000813619,85205L107,US85205L1070,3081,"Sep 13, 2019",Common Stock,94-2551470,$18.00,
Merus N.V.,"Merus N.V., a clinical-stage immuno-oncology company, engages in the development of antibody therapeutics in the Netherlands.
Its bispecific antibody candidate pipeline includes Zenocutuzumab (MCLA-128), which is in a phase 2 clinical trials for the treatment of patients with metastatic breast cancer and castration-resistant prostate cancer, as well as in Phase 1/2 clinical trials for the treatment of solid tumors that harbor Neuregulin 1.
The company is also developing MCLA-158, which is in a phase I clinical trial for the treatment of solid tumors; MCLA-145, which is in phase 1 clinical trials for the treatment of solid tumors; MCLA-129, which is in phase 1/2 clinical trials for the treatment of patients with advanced non-small cell lung cancer and other solid tumors; and ONO-4685 that is Phase 1 clinical trial to treat relapsed/refractory T cell lymphoma.
In addition, it has collaboration agreement with Betta Pharmaceuticals Co. Ltd for the research and development of stage bispecific antibody candidates include MCLA-129; collaboration with Incyte Corporation for the development of MCLA-145; and collaboration with Gilead Sciences, Inc. to discover novel antibody-based trispecific T-cell engagers.
The company was incorporated in 2003 and is headquartered in Utrecht, the Netherlands.",Data/company_logos_stock_analysis\Merus_N.V._logo.svg,https://stockanalysis.com/stocks/mrus/,Netherlands,2003,Biotechnology,Healthcare,229,Sven Lundberg,"Uppsalalaan 17, 3rd & 4th floor
Utrecht, 3584 CT
Netherlands",31 30 253 8800,merus.nl,MRUS,NASDAQ,January - December,USD,0001651311,N5749R100,NL0011606264,2834,"May 19, 2016",Common Stock,,,
Xenon Pharmaceuticals Inc.,"Xenon Pharmaceuticals Inc., a neuroscience-focused biopharmaceutical company, engages in the development of therapeutics to treat patients with neurological disorders in Canada.
Its clinical development pipeline includes XEN1101, a novel and potent Kv7 potassium channel opener, which is in Phase 3 clinical trials for the treatment of epilepsy and other neurological disorders.
The company has a license and collaboration agreement with the Neurocrine Biosciences, Inc. for the development of NBI-921352, a selective Nav1.6 sodium channel inhibitor that is in Phase 2 clinical trials for the treatment of SCN8A developmental and epileptic encephalopathy, and other indications, including adult focal epilepsy.
Xenon Pharmaceuticals Inc. was incorporated in 1996 and is headquartered in Burnaby, Canada.",Data/company_logos_stock_analysis\Xenon_Pharmaceuticals_Inc._logo.svg,https://stockanalysis.com/stocks/xene/,Canada,1996,Biotechnology,Healthcare,259,Ian Mortimer,"3650 Gilmore Way, Suite 200
Burnaby, BC V5G 4W8
Canada",604 484 3300,xenon-pharma.com,XENE,NASDAQ,January - December,USD,0001582313,98420N105,CA98420N1050,2834,"Nov 5, 2014",,98-0661854,,
MoonLake Immunotherapeutics,"MoonLake Immunotherapeutics, a clinical-stage biopharmaceutical company, engages in developing therapies.
It develops Sonelokimab, a novel investigational Nanobody for the treatment of inflammation diseases; and hidradenitis suppurativa, psoriatic arthritis, axial spondyloarthritis, and psoriasis.
MoonLake Immunotherapeutics was founded in 2021 and is headquartered in Zug, Switzerland.",Data/company_logos_stock_analysis\MoonLake_Immunotherapeutics_logo.svg,https://stockanalysis.com/stocks/mltx/,Switzerland,2021,Biotechnology,Healthcare,50,Jorge da Silva,"Dorfstrasse 29
Zug, 6300
Switzerland",41 415108022,moonlaketx.com,MLTX,NASDAQ,January - December,USD,0001821586,61559X104,KY61559X1045,2834,,,,,Class A Shares
Vericel Corporation,"Vericel Corporation, a commercial-stage biopharmaceutical company, engages in the research, development, manufacture, and distribution of cellular therapies for sports medicine and severe burn care markets in North America.
The company markets autologous cell therapy products comprising MACI, an autologous cultured chondrocytes on porcine collagen membrane for the repair of symptomatic, and single or multiple full-thickness cartilage defects of the knee; Epicel, a permanent skin replacement humanitarian use device for the treatment of adult and pediatric patients with deep-dermal or full-thickness burns; and NexoBrid, a biological orphan product for eschar removal in adults with deep partial-thickness and/or full-thickness thermal burns.
The company was formerly known as Aastrom Biosciences, Inc. Vericel Corporation was incorporated in 1989 and is headquartered in Cambridge, Massachusetts.",Data/company_logos_stock_analysis\Vericel_Corporation_logo.svg,https://stockanalysis.com/stocks/vcel/,United States,1989,Biotechnology,Healthcare,314,Dominick Colangelo,"64 Sidney Street
Cambridge, Massachusetts 02139
United States",617 588 5555,vcel.com,VCEL,NASDAQ,January - December,USD,0000887359,92346J108,US92346J1088,2836,"Feb 4, 1997",Common Stock,94-3096597,,
